request,response,infra.grpc.handler,QueryCard,"verifyCard: match cardNo local, <:cardNo:> <:transactionID:> <:spanID:>","CardQuery <:*:> channel, <:cardNo:> <:transactionID:> <:spanID:>",call by <:*:> fn:QueryCard call cost:<:NUM:> <:traceID:> <:transactionID:> <:spanID:>,CardQuery <:*:> <:<:resp:>,"verifyCardLocal: s.dao.GetCard failed, err=sql: no rows in result set <:traceID:> <:transactionID:> <:spanID:>","verifyCard: match cardNo by channel, <:cardNo:> valid=<:STATUS:>, <:cardBin:>",verifyCard: <:cardNo:> Yrouter:<:STATUS:> <:traceID:> <:transactionID:> <:spanID:>,verifyCard: <:cardNo:> <:<:resp:>,need retry pre call <:*:> err:card is invalid <:traceID:> <:transactionID:> <:spanID:>,sendPostRequest huaDao <:<:resp:>,"s.MatchByNameAndNo failed, errCode=<:NUM:>, <:cardNo:> <:*:> <:traceID:> <:transactionID:> <:spanID:>",<:ChineseInfo:>，cardNo:<:SEQ:> <:resp:>,buildBinMap: get bins count=<:NUM:>,syncCardBin: get card bin <:MAP:>,huaDaoCardQuery <:*:> err:&{<:NUM:> <:ChineseInfo:>} <:traceID:> <:transactionID:> <:spanID:>,timestamp,unknown
3855,3855,27,3,3,0,0,0,0,0,0,0,0,0,0,0,36,36,0,2023-09-02 05:32:41,0
3822,3822,21,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,2023-09-02 05:34:41,0
3885,3885,192,906,6,723,720,720,150,150,150,147,714,144,171,123,36,36,15,2023-09-02 05:36:41,6
3882,3882,1254,1782,999,567,570,570,192,192,192,195,471,96,117,63,36,36,30,2023-09-02 05:38:41,12
3888,3888,30,12,3,3,3,3,3,3,3,3,0,0,0,0,36,36,0,2023-09-02 05:40:41,0
3846,3846,33,12,6,3,3,3,3,3,3,3,0,0,0,0,36,36,0,2023-09-02 05:42:41,0
3858,3858,174,756,0,615,612,612,123,123,123,120,612,123,141,102,36,36,15,2023-09-02 05:44:41,6
3888,3888,903,1566,651,669,672,672,213,213,213,216,573,132,147,84,36,36,30,2023-09-02 05:46:41,0
3906,3906,345,360,285,39,39,39,36,36,36,36,3,12,0,3,36,36,0,2023-09-02 05:48:41,0
3870,3870,36,3,3,0,0,0,0,0,0,0,0,0,0,0,36,36,0,2023-09-02 05:50:41,0
3804,3804,108,456,0,363,357,357,75,75,75,69,357,72,90,57,36,36,9,2023-09-02 05:52:41,6
3879,3879,585,1431,333,861,867,867,201,201,201,207,828,165,198,129,36,36,36,2023-09-02 05:54:41,0
3897,3897,723,813,597,108,108,108,108,108,108,108,0,12,0,0,36,36,0,2023-09-02 05:56:41,0
3897,3897,54,21,9,6,6,6,6,6,6,6,0,0,0,0,36,36,0,2023-09-02 05:58:41,0
3792,3792,57,135,12,96,90,90,30,30,30,24,81,27,15,12,36,36,6,2023-09-02 06:00:41,0
3876,3876,276,1206,3,960,963,963,195,195,195,198,957,189,237,153,36,36,30,2023-09-02 06:02:41,6
3882,3882,1299,1545,1131,261,264,264,144,144,144,147,147,42,36,21,36,36,9,2023-09-02 06:04:41,0
3882,3882,24,15,3,6,6,6,6,6,6,6,0,0,0,0,36,36,0,2023-09-02 06:06:41,0
3894,3894,57,24,12,6,6,6,6,6,6,6,0,3,0,0,36,36,0,2023-09-02 06:08:41,0
3792,3792,246,1113,18,873,870,870,186,186,186,183,858,174,210,141,36,36,24,2023-09-02 06:10:41,6
3891,3891,1569,2010,1329,462,465,465,201,201,201,204,327,78,78,45,36,36,21,2023-09-02 06:12:41,0
3888,3888,36,24,12,6,6,6,6,6,6,6,0,3,0,0,36,36,0,2023-09-02 06:14:41,0
3882,3882,48,48,18,15,15,15,15,15,15,15,0,3,0,0,36,36,0,2023-09-02 06:16:41,0
3900,3900,159,675,3,543,540,540,111,111,111,108,540,108,129,87,36,36,15,2023-09-02 06:18:41,9
3774,3774,747,1437,507,708,711,711,189,189,189,192,648,153,159,102,36,36,30,2023-09-02 06:20:41,0
3894,3894,810,849,675,87,87,87,87,87,87,87,0,18,0,0,36,36,0,2023-09-02 06:22:41,0
3885,3885,42,27,6,9,9,9,9,9,9,9,0,0,0,0,36,36,0,2023-09-02 06:24:41,0
3888,3888,54,186,6,144,141,141,36,36,36,33,135,27,30,21,36,36,6,2023-09-02 06:26:41,3
3822,3822,270,1200,3,960,960,960,192,192,192,192,960,192,237,150,36,36,36,2023-09-02 06:28:41,6
3888,3888,1521,1785,1311,270,273,273,198,198,198,201,90,33,21,15,36,36,3,2023-09-02 06:30:41,0
3879,3879,30,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,2023-09-02 06:32:41,0
3888,3888,24,12,3,3,3,3,3,3,3,3,0,0,0,0,36,36,0,2023-09-02 06:34:41,0
3888,3888,183,870,3,696,693,693,144,144,144,141,690,138,168,117,36,36,15,2023-09-02 06:36:41,9
3819,3819,1128,1704,855,612,612,612,216,216,216,216,495,111,120,69,36,36,30,2023-09-02 06:38:41,0
3888,3888,609,669,516,75,78,78,75,75,75,78,0,9,0,0,36,36,0,2023-09-02 06:40:41,0
3876,3876,30,12,6,3,3,3,3,3,3,3,0,0,0,0,36,36,0,2023-09-02 06:42:41,0
3882,3882,93,228,12,168,165,165,45,45,45,42,153,30,36,24,36,36,6,2023-09-02 06:44:41,0
3882,3882,258,1221,0,978,978,978,198,198,198,198,975,198,237,156,36,36,36,2023-09-02 06:46:41,6
3816,3816,1683,1968,1377,315,318,318,270,270,270,273,57,30,15,6,36,36,3,2023-09-02 06:48:41,0
3885,3885,51,18,6,6,6,6,6,6,6,6,0,0,0,0,36,36,0,2023-09-02 06:50:41,0
3873,3873,30,18,6,6,6,6,6,6,6,6,0,0,0,0,36,36,0,2023-09-02 06:52:41,0
3888,3888,156,618,12,480,477,477,105,105,105,102,468,93,114,72,36,36,15,2023-09-02 06:54:41,6
3888,3888,822,1608,522,825,828,828,228,228,228,231,747,165,180,114,36,36,36,2023-09-02 06:56:41,0
3816,3816,1200,1347,993,177,177,177,177,177,177,177,0,24,0,0,36,36,0,2023-09-02 06:58:41,0
3897,3897,39,42,12,15,15,15,15,15,15,15,0,0,0,0,36,36,0,2023-09-02 07:00:41,0
3876,3876,54,9,9,0,0,0,0,0,0,0,0,0,0,0,36,36,0,2023-09-02 07:02:41,0
3855,3855,288,1227,18,963,960,960,201,201,201,198,951,189,234,153,36,36,30,2023-09-02 07:04:41,6
3912,3912,1524,1968,1227,462,462,462,273,273,273,273,237,75,54,36,36,36,15,2023-09-02 07:06:41,0
3825,3825,462,480,363,57,60,60,57,57,57,60,0,3,0,0,36,36,0,2023-09-02 07:08:41,0
3867,3867,24,12,6,3,3,3,3,3,3,3,0,0,0,0,36,36,0,2023-09-02 07:10:41,0
3876,3876,114,366,6,282,279,279,63,63,63,60,273,54,72,42,36,36,6,2023-09-02 07:12:41,6
3888,3888,342,1242,63,936,939,939,207,207,207,210,912,183,216,144,36,36,39,2023-09-02 07:14:41,0
3888,3888,2211,2457,1932,261,261,261,261,261,261,261,0,21,0,0,36,36,0,2023-09-02 07:16:41,0
3891,3891,144,96,72,12,12,12,12,12,12,12,0,0,0,0,36,36,0,2023-09-02 07:18:41,0
3798,3798,15,9,3,3,3,3,3,3,3,3,0,3,0,0,36,36,0,2023-09-02 07:20:41,0
3870,3870,153,567,6,450,447,447,93,93,93,90,444,90,108,72,36,36,12,2023-09-02 07:22:41,9
3888,3888,606,1416,321,825,828,828,234,234,234,237,741,150,180,114,36,36,33,2023-09-02 07:24:41,0
3888,3888,1881,2127,1581,273,273,273,273,273,273,273,0,48,0,0,36,36,0,2023-09-02 07:26:41,0
3900,3900,129,108,78,15,15,15,15,15,15,15,0,3,0,0,36,36,0,2023-09-02 07:28:41,0
3777,3777,63,66,24,27,27,27,15,15,15,15,15,6,3,0,36,36,3,2023-09-02 07:30:41,0
3900,3900,171,540,6,423,420,420,93,93,93,90,411,84,102,66,36,36,12,2023-09-02 07:32:41,9
3870,3870,564,1362,294,828,828,828,210,210,210,210,774,165,186,120,36,36,33,2023-09-02 07:34:41,0
3888,3888,1785,2049,1497,276,279,279,270,270,270,273,6,51,0,6,36,36,0,2023-09-02 07:36:41,0
3879,3879,492,528,384,72,72,72,72,72,72,72,0,12,0,0,36,36,0,2023-09-02 07:38:41,0
3825,3825,36,33,15,9,9,9,9,9,9,9,0,0,0,0,36,36,0,2023-09-02 07:40:41,0
3885,3885,102,369,3,288,288,288,60,60,60,60,285,57,75,45,36,36,6,2023-09-02 07:42:41,6
3882,3882,360,1260,102,924,921,921,204,204,204,201,900,180,213,141,36,36,39,2023-09-02 07:44:41,0
3894,3894,1974,2250,1668,291,291,291,288,288,288,288,3,48,0,3,36,36,0,2023-09-02 07:46:41,0
3897,3897,558,624,441,90,93,93,90,90,90,93,0,9,0,0,36,36,0,2023-09-02 07:48:41,0
3867,3867,63,33,9,12,12,12,12,12,12,12,0,6,0,0,36,36,0,2023-09-02 07:50:41,0
3816,3816,81,240,6,186,183,183,42,42,42,39,180,36,45,30,36,36,6,2023-09-02 07:52:41,0
3888,3888,270,1200,12,954,954,954,195,195,195,195,948,195,228,147,36,36,36,2023-09-02 07:54:41,6
3888,3888,1713,1995,1437,297,300,300,252,252,252,255,57,42,15,9,36,36,3,2023-09-02 07:56:41,0
3909,3909,972,1041,831,105,105,105,105,105,105,105,0,15,0,0,36,36,0,2023-09-02 07:58:41,0
3789,3789,45,33,21,6,6,6,6,6,6,6,0,0,0,0,36,36,0,2023-09-02 08:00:41,0
3867,3867,78,159,18,108,105,105,33,33,33,30,93,21,21,15,36,36,6,2023-09-02 08:02:41,3
3885,3885,309,1281,30,999,999,999,207,207,207,207,990,198,243,156,36,36,33,2023-09-02 08:04:41,6
3885,3885,1758,2082,1482,336,339,339,255,255,255,258,102,45,24,15,36,36,6,2023-09-02 08:06:41,0
3822,3822,834,900,660,120,120,120,120,120,120,120,0,12,0,0,36,36,0,2023-09-02 08:08:41,0
3876,3876,87,102,30,36,36,36,36,36,36,36,0,12,0,0,36,36,0,2023-09-02 08:10:41,0
3879,3879,99,141,27,87,84,84,27,27,27,24,75,15,18,12,36,36,3,2023-09-02 08:12:41,0
3885,3885,291,1257,18,990,990,990,207,207,207,207,978,198,237,153,36,36,36,2023-09-02 08:14:41,6
3882,3882,1815,2184,1518,405,408,408,249,249,249,252,195,60,45,24,36,36,18,2023-09-02 08:16:41,0
3828,3828,1347,1497,1065,222,222,222,210,210,210,210,15,33,3,0,36,36,3,2023-09-02 08:18:41,0
3882,3882,33,15,9,3,3,3,3,3,3,3,0,0,0,0,36,36,0,2023-09-02 08:20:41,0
3873,3873,57,36,12,12,12,12,12,12,12,12,0,0,0,0,36,36,0,2023-09-02 08:22:41,0
3882,3882,255,1014,12,795,792,792,171,171,171,168,780,159,192,129,36,36,21,2023-09-02 08:24:41,6
3894,3894,1026,1587,726,582,585,585,258,258,258,261,405,87,96,57,36,36,24,2023-09-02 08:26:41,0
3819,3819,1896,2124,1548,288,288,288,288,288,288,288,0,33,0,0,36,36,0,2023-09-02 08:28:41,0
3846,3846,906,1050,714,168,168,168,168,168,168,168,0,18,0,0,36,36,0,2023-09-02 08:30:41,0
3900,3900,75,60,18,21,21,21,21,21,21,21,0,0,0,0,36,36,0,2023-09-02 08:32:41,0
3882,3882,84,69,27,27,27,27,15,15,15,15,15,6,3,3,36,36,0,2023-09-02 08:34:41,0
3888,3888,270,1206,15,948,945,945,198,198,198,195,936,189,231,153,36,36,30,2023-09-02 08:36:41,6
3834,3834,1416,1806,1119,438,441,441,240,240,240,243,249,69,57,33,36,36,15,2023-09-02 08:38:41,0
3876,3876,1713,1977,1419,279,279,279,279,279,279,279,0,27,0,0,36,36,0,2023-09-02 08:40:41,0
3873,3873,1494,1686,1248,219,219,219,219,219,219,219,0,12,0,0,36,36,0,2023-09-02 08:42:41,0
3885,3885,102,72,18,27,27,27,27,27,27,27,0,6,0,0,36,36,0,2023-09-02 08:44:41,0
3885,3885,72,60,12,24,24,24,24,24,24,24,0,9,0,0,36,36,0,2023-09-02 08:46:41,0
3915,3915,261,900,24,690,687,687,159,159,159,156,663,132,159,111,36,36,15,2023-09-02 08:48:41,6
3786,3786,909,1497,597,645,648,648,228,228,228,231,522,132,129,75,36,36,30,2023-09-02 08:50:41,0
3882,3882,1731,1983,1419,282,282,282,282,282,282,282,0,45,0,0,36,36,0,2023-09-02 08:52:41,0
3885,3885,1326,1542,1056,243,243,243,243,243,243,243,0,24,0,0,36,36,0,2023-09-02 08:54:41,0
3885,3885,84,72,30,21,21,21,21,21,21,21,0,6,0,0,36,36,0,2023-09-02 08:56:41,0
3870,3870,63,48,18,15,12,12,15,15,15,12,0,0,0,0,36,36,0,2023-09-02 08:58:41,0
3816,3816,216,885,12,687,687,687,156,156,156,156,663,135,162,111,36,36,15,2023-09-02 09:00:41,6
3882,3882,909,1545,606,666,669,669,249,249,249,252,522,120,126,75,36,36,30,2023-09-02 09:02:41,0
3885,3885,1824,2097,1494,303,303,303,300,300,300,300,3,39,0,3,36,36,0,2023-09-02 09:04:41,0
3879,3879,1491,1674,1248,213,213,213,213,213,213,213,0,33,0,0,36,36,0,2023-09-02 09:06:41,0
3891,3891,135,72,24,24,24,24,24,24,24,24,0,6,0,0,36,36,0,2023-09-02 09:08:41,0
3819,3819,111,96,27,45,45,45,21,21,21,21,30,9,6,6,36,36,0,2023-09-02 09:10:41,0
3888,3888,252,945,33,720,717,717,165,165,165,162,693,141,168,117,36,36,15,2023-09-02 09:12:41,9
3900,3900,1035,1620,711,639,642,642,246,246,246,249,492,114,120,69,36,36,30,2023-09-02 09:14:41,0
3870,3870,1896,2145,1551,297,297,297,297,297,297,297,0,24,0,0,36,36,0,2023-09-02 09:16:41,0
3891,3891,1734,2010,1398,306,306,306,306,306,306,306,0,27,0,0,36,36,0,2023-09-02 09:18:41,0
3798,3798,75,114,21,45,45,45,45,45,45,45,0,6,0,0,36,36,0,2023-09-02 09:20:41,0
3864,3864,93,69,39,15,15,15,15,15,15,15,0,0,0,0,36,36,0,2023-09-02 09:22:41,0
3885,3885,195,669,27,507,504,504,117,117,117,114,486,99,117,78,36,36,15,2023-09-02 09:24:41,6
3885,3885,678,1440,375,795,798,792,237,237,237,240,693,147,171,108,36,36,30,2023-09-02 09:26:41,36
3918,3918,1926,2157,1587,291,291,291,279,279,279,279,15,33,3,0,36,36,3,2023-09-02 09:28:41,0
3870,3870,1842,2145,1452,345,345,345,345,345,345,345,0,57,0,0,36,36,0,2023-09-02 09:30:41,0
3786,3786,315,357,201,78,78,78,78,78,78,78,0,6,0,0,36,36,0,2023-09-02 09:32:41,0
3906,3906,90,90,18,48,48,48,24,24,24,24,30,9,6,0,36,36,6,2023-09-02 09:34:41,0
3867,3867,207,528,45,366,363,363,102,102,102,99,330,69,84,54,36,36,6,2023-09-02 09:36:41,6
3909,3909,576,1404,258,897,900,900,213,213,213,216,855,174,204,132,36,36,39,2023-09-02 09:38:41,0
3876,3876,1728,1995,1353,318,318,318,318,318,318,318,0,33,0,0,36,36,0,2023-09-02 09:40:41,0
3774,3774,1686,1923,1341,291,291,291,291,291,291,291,0,39,0,0,36,36,0,2023-09-02 09:42:41,0
3885,3885,1326,1536,1044,249,249,249,243,243,243,243,6,33,0,6,36,36,0,2023-09-02 09:44:41,0
3885,3885,111,108,36,36,36,36,36,36,36,36,0,0,0,0,36,36,0,2023-09-02 09:46:41,0
3897,3897,168,132,42,45,45,45,45,45,45,45,0,9,0,0,36,36,0,2023-09-02 09:48:41,0
3813,3813,339,1047,36,783,783,783,195,195,195,195,735,150,180,126,36,36,15,2023-09-02 09:50:41,6
3867,3867,1119,1707,798,624,624,624,264,264,264,264,450,126,108,60,36,36,30,2023-09-02 09:52:41,0
3888,3888,1686,1965,1320,324,321,321,324,324,324,321,0,39,0,0,36,36,0,2023-09-02 09:54:41,0
3888,3888,1818,2145,1434,348,351,351,348,348,348,351,0,45,12,0,36,36,0,2023-09-02 09:56:41,24
3873,3873,147,141,45,48,48,48,48,48,48,48,0,9,0,0,36,36,0,2023-09-02 09:58:41,0
3831,3831,135,150,60,45,45,45,45,45,45,45,0,6,0,0,36,36,0,2023-09-02 10:00:41,0
3879,3879,252,675,36,504,501,501,117,117,117,114,483,105,117,78,36,36,15,2023-09-02 10:02:41,6
3882,3882,744,1491,438,789,792,792,228,228,228,231,702,150,171,108,36,36,30,2023-09-02 10:04:41,0
3882,3882,1740,2037,1341,348,348,348,348,348,348,348,0,36,0,0,36,36,0,2023-09-02 10:06:41,0
3906,3906,1527,1800,1188,309,303,303,309,309,309,303,0,45,0,0,36,36,0,2023-09-02 10:08:41,0
3822,3822,1539,1842,1164,336,342,342,336,336,336,342,0,57,0,0,36,36,0,2023-09-02 10:10:41,0
3873,3873,606,708,429,138,138,138,138,138,138,138,0,21,0,0,36,36,0,2023-09-02 10:12:41,0
3882,3882,171,102,57,21,21,21,21,21,21,21,0,0,0,0,36,36,0,2023-09-02 10:14:41,0
3888,3888,186,393,33,258,255,255,96,96,96,93,201,42,48,30,36,36,6,2023-09-02 10:16:41,3
3885,3885,375,1332,54,1008,1008,1008,228,228,228,228,975,195,237,153,36,36,39,2023-09-02 10:18:41,3
3879,3879,1767,2001,1404,303,303,303,294,294,294,294,12,57,3,6,36,36,0,2023-09-02 10:20:41,0
3795,3795,1551,1809,1227,291,294,294,288,288,288,291,3,54,0,3,36,36,0,2023-09-02 10:22:41,0
3885,3885,1620,1881,1290,294,294,294,294,294,294,294,0,48,0,0,36,36,0,2023-09-02 10:24:41,0
3882,3882,795,924,618,153,153,153,153,153,153,153,0,15,0,0,36,36,0,2023-09-02 10:26:41,0
3897,3897,72,63,21,21,21,21,21,21,21,21,0,6,0,0,36,36,0,2023-09-02 10:28:41,0
3888,3888,234,282,96,114,111,111,75,75,75,72,48,12,9,9,36,36,0,2023-09-02 10:30:41,0
3801,3801,366,1305,21,1008,1008,1008,231,231,231,231,972,204,240,156,36,36,33,2023-09-02 10:32:41,6
3888,3888,1344,1791,930,516,516,516,336,336,336,336,225,75,51,21,36,36,24,2023-09-02 10:34:41,0
3885,3885,1602,1866,1224,321,321,321,321,321,321,321,0,48,0,0,36,36,0,2023-09-02 10:36:41,0
3891,3891,1593,1857,1212,327,330,330,315,315,315,318,15,33,3,0,36,36,3,2023-09-02 10:38:41,0
3798,3798,1731,2061,1329,390,390,390,342,342,342,342,60,45,12,0,36,36,12,2023-09-02 10:40:41,0
3894,3894,825,975,609,189,189,189,177,177,177,177,15,12,3,0,36,36,3,2023-09-02 10:42:41,0
3876,3876,153,174,54,72,72,72,48,48,48,48,30,9,6,0,36,36,6,2023-09-02 10:44:41,0
3888,3888,168,237,42,132,132,132,60,60,60,60,90,24,18,0,36,36,18,2023-09-02 10:46:41,0
3903,3903,384,1329,45,1008,1002,1002,237,237,237,231,963,192,237,153,36,36,33,2023-09-02 10:48:41,6
3774,3774,1470,1941,1089,516,522,522,324,324,324,330,240,105,54,36,36,36,15,2023-09-02 10:50:41,0
3885,3885,1458,1737,1098,321,318,318,321,321,321,318,0,42,0,0,36,36,0,2023-09-02 10:52:41,0
3888,3888,1722,1962,1401,279,282,282,279,279,279,282,0,33,0,0,36,36,0,2023-09-02 10:54:41,0
3882,3882,1890,2169,1578,300,300,300,288,288,288,288,15,42,3,0,36,36,3,2023-09-02 10:56:41,0
3891,3891,633,675,393,147,147,147,135,135,135,135,15,18,3,0,36,36,3,2023-09-02 10:58:41,0
3885,3885,126,123,45,39,39,39,39,39,39,39,0,3,0,0,36,36,0,2023-09-02 11:00:41,0
3789,3789,117,249,15,174,171,171,60,60,60,57,141,36,30,21,36,36,6,2023-09-02 11:02:41,0
3885,3885,381,1362,39,1032,1032,1032,246,246,246,246,984,204,243,156,36,36,36,2023-09-02 11:04:41,6
3885,3885,1590,1890,1245,342,345,345,294,294,294,297,60,33,15,9,36,36,3,2023-09-02 11:06:41,0
3915,3915,1902,2154,1497,330,327,327,330,330,330,327,0,39,0,0,36,36,0,2023-09-02 11:08:41,0
3777,3777,1608,1965,1224,387,390,390,351,351,351,354,45,66,9,9,36,36,0,2023-09-02 11:10:41,3
3876,3876,1569,1857,1239,309,309,309,309,309,309,309,0,27,0,0,36,36,0,2023-09-02 11:12:41,0
3888,3888,1017,1170,786,192,192,192,192,192,192,192,0,42,0,0,36,36,0,2023-09-02 11:14:41,0
3885,3885,135,162,33,63,63,63,63,63,63,63,0,12,0,0,36,36,0,2023-09-02 11:16:41,0
3873,3873,138,117,33,42,42,42,42,42,42,42,0,6,0,0,36,36,0,2023-09-02 11:18:41,0
3810,3810,297,1233,15,954,948,948,231,231,231,225,900,183,216,147,36,36,27,2023-09-02 11:20:41,6
3876,3876,1209,1686,879,507,513,513,282,282,282,288,285,84,72,39,36,36,18,2023-09-02 11:22:41,0
3870,3870,1740,2013,1317,354,354,354,342,342,342,342,15,30,3,3,36,36,0,2023-09-02 11:24:41,0
3903,3903,1701,1926,1356,285,282,282,285,285,285,282,0,45,0,0,36,36,0,2023-09-02 11:26:41,0
3897,3897,1662,1956,1275,339,342,342,339,339,339,342,0,18,0,0,36,36,0,2023-09-02 11:28:41,0
3786,3786,1680,1977,1308,336,333,333,336,336,336,333,0,42,0,0,36,36,0,2023-09-02 11:30:41,0
3879,3879,978,1101,744,177,180,180,177,177,177,180,0,30,0,0,36,36,0,2023-09-02 11:32:41,0
3882,3882,135,120,33,42,42,42,42,42,42,42,0,6,0,0,36,36,0,2023-09-02 11:34:41,0
3888,3888,129,138,54,39,39,39,39,39,39,39,0,9,0,0,36,36,0,2023-09-02 11:36:41,0
3912,3912,360,1206,42,912,909,909,216,216,216,213,870,177,213,141,36,36,27,2023-09-02 11:38:41,9
3873,3873,1239,1722,885,537,540,540,285,285,285,288,315,81,75,45,36,36,18,2023-09-02 11:40:41,0
3879,3879,1722,2025,1299,363,363,363,363,363,363,363,0,42,0,0,36,36,0,2023-09-02 11:42:41,0
3816,3816,1740,2013,1311,360,357,357,345,345,345,342,18,45,3,3,36,36,3,2023-09-02 11:44:41,0
3888,3888,1812,2109,1467,318,321,321,318,318,318,321,0,30,0,0,36,36,0,2023-09-02 11:46:41,0
3888,3888,1905,2202,1500,351,351,351,351,351,351,351,0,39,0,0,36,36,0,2023-09-02 11:48:41,0
3888,3888,888,1020,636,192,192,192,192,192,192,192,0,18,0,0,36,36,0,2023-09-02 11:50:41,0
3879,3879,99,78,24,27,27,27,27,27,27,27,0,6,0,0,36,36,0,2023-09-02 11:52:41,0
3822,3822,99,96,24,36,36,36,36,36,36,36,0,0,0,0,36,36,0,2023-09-02 11:54:41,0
3885,3885,396,1383,54,1032,1029,1029,252,252,252,249,975,213,240,159,36,36,30,2023-09-02 11:56:41,6
3891,3891,1644,2064,1281,471,474,474,303,303,303,306,210,72,48,27,36,36,15,2023-09-02 11:58:41,0
3888,3888,1725,1986,1398,294,294,294,294,294,294,294,0,27,0,0,36,36,0,2023-09-02 12:00:41,0
3879,3879,1491,1719,1188,267,267,267,264,264,264,264,3,39,0,3,36,36,0,2023-09-02 12:02:41,0
3789,3789,1893,2181,1539,321,321,321,321,321,321,321,0,42,0,0,36,36,0,2023-09-02 12:04:41,0
3885,3885,1434,1614,1170,222,222,222,222,222,222,222,0,36,0,0,36,36,0,2023-09-02 12:06:41,0
3894,3894,105,75,33,21,21,21,21,21,21,21,0,3,0,0,36,36,0,2023-09-02 12:08:41,0
3879,3879,132,141,51,45,45,45,45,45,45,45,0,6,0,0,36,36,0,2023-09-02 12:10:41,0
3876,3876,327,1077,54,786,783,783,210,210,210,207,717,150,171,126,36,36,15,2023-09-02 12:12:41,6
3822,3822,1017,1608,675,642,645,645,267,267,267,270,471,108,117,63,36,36,30,2023-09-02 12:14:41,0
3888,3888,1902,2190,1584,303,303,303,303,303,303,303,0,18,0,0,36,36,0,2023-09-02 12:16:41,0
3894,3894,1845,2085,1506,291,291,291,288,288,288,288,3,42,0,3,36,36,0,2023-09-02 12:18:41,0
3888,3888,1701,2025,1341,354,354,354,330,330,330,330,30,36,6,3,36,36,3,2023-09-02 12:20:41,0
3876,3876,1524,1764,1146,309,309,309,309,309,309,309,0,39,0,0,36,36,0,2023-09-02 12:22:41,0
3873,3873,99,75,33,21,21,21,21,21,21,21,0,3,0,0,36,36,0,2023-09-02 12:24:41,0
3804,3804,114,144,42,69,69,69,33,33,33,33,45,9,15,0,36,36,9,2023-09-02 12:26:41,18
3876,3876,240,789,21,597,594,594,153,153,153,150,555,120,132,90,36,36,15,2023-09-02 12:28:41,6
3909,3909,909,1650,600,759,762,762,255,255,255,258,630,132,156,96,36,36,30,2023-09-02 12:30:41,0
3873,3873,1794,2028,1467,282,282,282,279,279,279,279,3,27,0,3,36,36,0,2023-09-02 12:32:41,0
3885,3885,1701,1938,1302,318,318,318,318,318,318,318,0,33,0,0,36,36,0,2023-09-02 12:34:41,0
3798,3798,1887,2133,1569,282,282,282,282,282,282,282,0,30,0,0,36,36,0,2023-09-02 12:36:41,0
3897,3897,1647,1929,1251,339,339,339,339,339,339,339,0,36,0,0,36,36,0,2023-09-02 12:38:41,0
3888,3888,231,249,135,63,63,63,51,51,51,51,15,6,3,3,36,36,0,2023-09-02 12:40:41,0
3879,3879,105,78,39,18,18,18,18,18,18,18,0,0,0,0,36,36,0,2023-09-02 12:42:41,0
3888,3888,219,627,36,450,447,447,123,123,123,120,408,87,102,63,36,36,12,2023-09-02 12:44:41,6
3786,3786,510,1302,222,834,837,837,213,213,213,216,777,156,186,123,36,36,33,2023-09-02 12:46:41,0
3900,3900,1575,1875,1209,357,357,357,309,309,309,309,60,33,12,3,36,36,9,2023-09-02 12:48:41,0
3876,3876,1677,1917,1305,306,306,306,306,306,306,306,0,48,0,0,36,36,0,2023-09-02 12:50:41,0
3876,3876,1668,1926,1335,297,294,294,297,297,297,294,0,39,0,0,36,36,0,2023-09-02 12:52:41,0
3888,3888,1848,2121,1482,318,321,321,318,318,318,321,0,42,0,0,36,36,0,2023-09-02 12:54:41,0
3816,3816,1422,1593,1155,219,219,219,219,219,219,219,0,24,0,0,36,36,0,2023-09-02 12:56:41,0
3906,3906,156,81,21,30,30,30,30,30,30,30,0,9,0,0,36,36,0,2023-09-02 12:58:41,0
3870,3870,123,108,36,36,36,36,36,36,36,36,0,3,0,0,36,36,0,2023-09-02 13:00:41,0
3882,3882,354,1164,54,861,858,855,216,216,216,213,804,162,198,132,36,36,24,2023-09-02 13:02:41,24
3888,3888,1182,1722,792,612,615,615,300,300,300,303,390,108,93,54,36,36,24,2023-09-02 13:04:41,0
3888,3888,1677,1908,1320,294,294,294,294,294,294,294,0,36,0,0,36,36,0,2023-09-02 13:06:41,0
3768,3768,1701,1989,1341,324,324,324,324,324,324,324,0,57,3,0,36,36,0,2023-09-02 13:08:41,9
3885,3885,1827,2133,1449,345,345,345,333,333,333,333,15,30,3,3,36,36,0,2023-09-02 13:10:41,0
3894,3894,1680,1992,1305,348,345,345,348,348,348,345,0,51,0,0,36,36,0,2023-09-02 13:12:41,0
3903,3903,1641,1917,1284,315,318,318,315,315,315,318,0,27,0,0,36,36,0,2023-09-02 13:14:41,0
3885,3885,639,777,441,174,174,174,162,162,162,162,15,9,3,3,36,36,0,2023-09-02 13:16:41,0
3801,3801,114,102,36,33,33,33,33,33,33,33,0,0,0,0,36,36,0,2023-09-02 13:18:41,0
3888,3888,108,225,15,159,156,156,51,51,51,48,135,30,30,21,36,36,6,2023-09-02 13:20:41,0
3876,3876,387,1341,42,1029,1029,1029,225,225,225,225,1005,210,246,159,36,36,36,2023-09-02 13:22:41,6
3885,3885,1770,2136,1383,411,414,414,336,336,336,339,93,66,21,15,36,36,6,2023-09-02 13:24:41,0
